ID,KBIn,PktIn,KBOut,PktOut,Data_original,Unix_time  
1386,3,18,16,3,2022-04-25-15:16:0,16509249600
1387,1,4,6,2,2022-04-25-15:16:1,1650924961000001
1388,2,15,12,1,2022-04-25-15:16:2,1650924962000002
1389,3,18,15,3,2022-04-25-15:16:3,1650924963000003
1390,1,4,5,2,2022-04-25-15:16:4,1650924964000004
1391,2,16,11,1,2022-04-25-15:16:5,1650924965000005
1392,3,18,15,3,2022-04-25-15:16:6,1650924966000006
1393,1,3,5,2,2022-04-25-15:16:7,1650924967000007
1394,2,15,11,1,2022-04-25-15:16:8,1650924968000008
1395,3,17,15,3,2022-04-25-15:16:9,1650924969000009
1396,0,1,1,0,2022-04-25-15:16:10,165092497000001
1397,3,17,16,3,2022-04-25-15:16:11,1650924971000011
1398,3,16,16,3,2022-04-25-15:16:12,1650924972000012
1399,1,7,7,1,2022-04-25-15:16:13,1650924973000013
1400,3,17,15,3,2022-04-25-15:16:14,1650924974000014
1401,1,3,5,2,2022-04-25-15:16:15,1650924975000015
1402,2,15,11,1,2022-04-25-15:16:16,1650924976000016
1403,3,17,15,3,2022-04-25-15:16:17,1650924977000017
1404,1,3,5,2,2022-04-25-15:16:18,1650924978000018
1405,2,16,11,1,2022-04-25-15:16:19,1650924979000019
1406,3,17,15,3,2022-04-25-15:16:20,165092498000002
1407,1,3,6,2,2022-04-25-15:16:21,1650924981000021
1408,2,15,12,1,2022-04-25-15:16:22,1650924982000022
1409,3,18,17,3,2022-04-25-15:16:23,1650924983000023
1410,1,3,5,2,2022-04-25-15:16:24,1650924984000024
1411,2,15,11,1,2022-04-25-15:16:25,1650924985000025
1412,3,18,15,3,2022-04-25-15:16:26,1650924986000026
1413,1,3,4,2,2022-04-25-15:16:27,1650924987000027
1414,2,15,12,1,2022-04-25-15:16:28,1650924988000028
1415,3,17,15,3,2022-04-25-15:16:29,1650924989000029
1416,0,1,1,0,2022-04-25-15:16:30,165092499000003
1417,3,17,15,3,2022-04-25-15:16:31,1650924991000031
1418,1,4,6,2,2022-04-25-15:16:32,1650924992000032
1419,2,15,12,1,2022-04-25-15:16:33,1650924993000033
1420,3,18,16,3,2022-04-25-15:16:34,1650924994000034
1421,1,3,6,2,2022-04-25-15:16:35,1650924995000035
1422,2,15,12,1,2022-04-25-15:16:36,1650924996000036
1423,3,17,16,3,2022-04-25-15:16:37,1650924997000037
1424,2,5,8,2,2022-04-25-15:16:38,1650924998000038
1425,2,16,14,2,2022-04-25-15:16:39,1650924999000039
1426,3,17,15,3,2022-04-25-15:16:40,165092500000004
1427,1,3,5,2,2022-04-25-15:16:41,1650925001000041
1428,2,15,11,1,2022-04-25-15:16:42,1650925002000042
1429,3,17,15,3,2022-04-25-15:16:43,1650925003000043
1430,1,4,5,2,2022-04-25-15:16:44,1650925004000044
1431,2,15,14,1,2022-04-25-15:16:45,1650925005000045
1432,3,17,16,3,2022-04-25-15:16:46,1650925006000046
1433,0,1,1,0,2022-04-25-15:16:47,1650925007000047
1434,3,18,16,3,2022-04-25-15:16:48,1650925008000048
1435,1,9,10,2,2022-04-25-15:16:49,1650925009000049
1436,1,9,6,1,2022-04-25-15:16:50,165092501000005
1437,3,18,17,3,2022-04-25-15:16:51,1650925011000051
1438,1,3,6,2,2022-04-25-15:16:52,1650925012000052
1439,2,15,13,1,2022-04-25-15:16:53,1650925013000053
1440,3,17,15,3,2022-04-25-15:16:54,1650925014000054
1441,1,3,5,2,2022-04-25-15:16:55,1650925015000055
1442,2,15,11,1,2022-04-25-15:16:56,1650925016000056
1443,3,18,15,3,2022-04-25-15:16:57,1650925017000057
1444,1,4,6,2,2022-04-25-15:16:58,1650925018000058
1445,2,15,11,1,2022-04-25-15:16:59,1650925019000059
1446,3,17,15,3,2022-04-25-15:17:0,16509250200
1447,1,3,5,2,2022-04-25-15:17:1,1650925021000001
1448,2,15,11,1,2022-04-25-15:17:2,1650925022000002
1449,4,21,22,4,2022-04-25-15:17:3,1650925023000003
1450,1,2,4,1,2022-04-25-15:17:4,1650925024000004
1451,2,16,15,2,2022-04-25-15:17:5,1650925025000005
1452,3,16,16,3,2022-04-25-15:17:6,1650925026000006
1453,0,2,2,0,2022-04-25-15:17:7,1650925027000007
1454,3,17,17,3,2022-04-25-15:17:8,1650925028000008
1455,1,4,6,2,2022-04-25-15:17:9,1650925029000009
1456,2,15,13,1,2022-04-25-15:17:10,165092503000001
1457,3,17,15,3,2022-04-25-15:17:11,1650925031000011
1458,1,3,6,2,2022-04-25-15:17:12,1650925032000012
1459,2,15,12,1,2022-04-25-15:17:13,1650925033000013
1460,3,17,15,3,2022-04-25-15:17:14,1650925034000014
1461,1,3,5,2,2022-04-25-15:17:15,1650925035000015
1462,2,15,11,1,2022-04-25-15:17:16,1650925036000016
1463,3,17,16,3,2022-04-25-15:17:17,1650925037000017
1464,1,3,7,2,2022-04-25-15:17:18,1650925038000018
1465,2,15,12,1,2022-04-25-15:17:19,1650925039000019
1466,3,17,16,3,2022-04-25-15:17:20,165092504000002
1467,1,2,3,1,2022-04-25-15:17:21,1650925041000021
1468,2,16,13,2,2022-04-25-15:17:22,1650925042000022
1469,3,16,15,3,2022-04-25-15:17:23,1650925043000023
1470,0,2,1,0,2022-04-25-15:17:24,1650925044000024
1471,3,17,15,3,2022-04-25-15:17:25,1650925045000025
1472,1,3,6,2,2022-04-25-15:17:26,1650925046000026
1473,2,15,12,1,2022-04-25-15:17:27,1650925047000027
1474,4,22,21,4,2022-04-25-15:17:28,1650925048000028
1475,1,3,6,2,2022-04-25-15:17:29,1650925049000029
1476,2,16,11,1,2022-04-25-15:17:30,165092505000003
1477,3,17,16,3,2022-04-25-15:17:31,1650925051000031
1478,1,3,6,2,2022-04-25-15:17:32,1650925052000032
1479,2,15,12,1,2022-04-25-15:17:33,1650925053000033
1480,3,17,15,3,2022-04-25-15:17:34,1650925054000034
1481,1,3,5,2,2022-04-25-15:17:35,1650925055000035
1482,2,15,11,1,2022-04-25-15:17:36,1650925056000036
1483,3,17,15,3,2022-04-25-15:17:37,1650925057000037
1484,1,4,6,2,2022-04-25-15:17:38,1650925058000038
1485,2,15,13,1,2022-04-25-15:17:39,1650925059000039
1486,3,17,16,3,2022-04-25-15:17:40,165092506000004
1487,0,1,1,0,2022-04-25-15:17:41,1650925061000041
1488,3,17,15,3,2022-04-25-15:17:42,1650925062000042
1489,1,3,5,2,2022-04-25-15:17:43,1650925063000043
1490,2,16,11,1,2022-04-25-15:17:44,1650925064000044
1491,3,17,15,3,2022-04-25-15:17:45,1650925065000045
1492,1,3,5,2,2022-04-25-15:17:46,1650925066000046
1493,2,15,11,1,2022-04-25-15:17:47,1650925067000047
1494,3,18,16,3,2022-04-25-15:17:48,1650925068000048
1495,1,3,5,2,2022-04-25-15:17:49,1650925069000049
1496,2,15,11,1,2022-04-25-15:17:50,165092507000005
1497,3,17,15,3,2022-04-25-15:17:51,1650925071000051
1498,1,3,7,2,2022-04-25-15:17:52,1650925072000052
1499,3,18,17,2,2022-04-25-15:17:53,1650925073000053
1500,3,17,16,3,2022-04-25-15:17:54,1650925074000054
1501,1,3,4,2,2022-04-25-15:17:55,1650925075000055
1502,2,15,12,1,2022-04-25-15:17:56,1650925076000056
1503,3,17,16,3,2022-04-25-15:17:57,1650925077000057
1504,0,1,1,0,2022-04-25-15:17:58,1650925078000058
1505,3,17,15,3,2022-04-25-15:17:59,1650925079000059
1506,1,3,5,2,2022-04-25-15:18:0,16509250800
1507,2,15,12,1,2022-04-25-15:18:1,1650925081000001
1508,3,18,16,3,2022-04-25-15:18:2,1650925082000002
1509,1,4,7,2,2022-04-25-15:18:3,1650925083000003
1510,2,15,11,1,2022-04-25-15:18:4,1650925084000004
1511,3,17,15,3,2022-04-25-15:18:5,1650925085000005
1512,1,4,5,2,2022-04-25-15:18:6,1650925086000006
1513,2,15,12,1,2022-04-25-15:18:7,1650925087000007
1514,3,17,16,3,2022-04-25-15:18:8,1650925088000008
1515,1,4,6,2,2022-04-25-15:18:9,1650925089000009
1516,2,15,11,1,2022-04-25-15:18:10,165092509000001
1517,3,17,15,3,2022-04-25-15:18:11,1650925091000011
1518,1,4,4,2,2022-04-25-15:18:12,1650925092000012
1519,2,16,13,1,2022-04-25-15:18:13,1650925093000013
1520,2,11,11,2,2022-04-25-15:18:14,1650925094000014
1521,1,8,7,1,2022-04-25-15:18:15,1650925095000015
1522,3,19,18,3,2022-04-25-15:18:16,1650925096000016
1523,1,3,6,2,2022-04-25-15:18:17,1650925097000017
1524,3,20,16,2,2022-04-25-15:18:18,1650925098000018
1525,3,17,15,3,2022-04-25-15:18:19,1650925099000019
1526,1,3,5,2,2022-04-25-15:18:20,165092510000002
1527,2,15,12,1,2022-04-25-15:18:21,1650925101000021
1528,3,18,16,3,2022-04-25-15:18:22,1650925102000022
1529,1,3,6,2,2022-04-25-15:18:23,1650925103000023
1530,2,15,12,1,2022-04-25-15:18:24,1650925104000024
1531,3,17,16,3,2022-04-25-15:18:25,1650925105000025
1532,1,4,6,2,2022-04-25-15:18:26,1650925106000026
1533,2,15,11,1,2022-04-25-15:18:27,1650925107000027
1534,3,18,16,3,2022-04-25-15:18:28,1650925108000028
1535,1,3,4,2,2022-04-25-15:18:29,1650925109000029
1536,2,15,13,1,2022-04-25-15:18:30,165092511000003
1537,3,17,16,3,2022-04-25-15:18:31,1650925111000031
1538,0,2,2,0,2022-04-25-15:18:32,1650925112000032
1539,3,20,18,3,2022-04-25-15:18:33,1650925113000033
1540,1,6,8,2,2022-04-25-15:18:34,1650925114000034
1541,2,12,9,1,2022-04-25-15:18:35,1650925115000035
1542,3,17,16,3,2022-04-25-15:18:36,1650925116000036
1543,1,3,6,2,2022-04-25-15:18:37,1650925117000037
1544,2,17,13,1,2022-04-25-15:18:38,1650925118000038
1545,3,17,15,3,2022-04-25-15:18:39,1650925119000039
1546,1,3,5,2,2022-04-25-15:18:40,165092512000004
1547,2,15,12,1,2022-04-25-15:18:41,1650925121000041
1548,3,17,16,3,2022-04-25-15:18:42,1650925122000042
1549,2,6,10,3,2022-04-25-15:18:43,1650925123000043
1550,2,15,11,1,2022-04-25-15:18:44,1650925124000044
1551,3,17,15,3,2022-04-25-15:18:45,1650925125000045
1552,1,4,5,2,2022-04-25-15:18:46,1650925126000046
1553,2,16,12,1,2022-04-25-15:18:47,1650925127000047
1554,3,17,16,3,2022-04-25-15:18:48,1650925128000048
1555,1,2,4,1,2022-04-25-15:18:49,1650925129000049
1556,2,16,13,2,2022-04-25-15:18:50,165092513000005
1557,2,13,12,2,2022-04-25-15:18:51,1650925131000051
1558,1,5,4,0,2022-04-25-15:18:52,1650925132000052
1559,3,18,16,3,2022-04-25-15:18:53,1650925133000053
1560,1,3,5,2,2022-04-25-15:18:54,1650925134000054
1561,2,15,11,1,2022-04-25-15:18:55,1650925135000055
1562,3,17,15,3,2022-04-25-15:18:56,1650925136000056
1563,1,3,5,2,2022-04-25-15:18:57,1650925137000057
1564,2,16,11,1,2022-04-25-15:18:58,1650925138000058
1565,3,17,15,3,2022-04-25-15:18:59,1650925139000059
1566,1,3,6,2,2022-04-25-15:19:0,16509251400
1567,2,15,12,1,2022-04-25-15:19:1,1650925141000001
1568,3,17,16,3,2022-04-25-15:19:2,1650925142000002
1569,1,4,8,3,2022-04-25-15:19:3,1650925143000003
1570,2,16,11,1,2022-04-25-15:19:4,1650925144000004
1571,3,17,15,3,2022-04-25-15:19:5,1650925145000005
1572,1,4,4,2,2022-04-25-15:19:6,1650925146000006
1573,2,15,12,1,2022-04-25-15:19:7,1650925147000007
1574,4,20,19,4,2022-04-25-15:19:8,1650925148000008
1575,0,2,2,0,2022-04-25-15:19:9,1650925149000009
1576,3,17,16,3,2022-04-25-15:19:10,165092515000001
1577,1,5,5,2,2022-04-25-15:19:11,1650925151000011
1578,2,14,12,1,2022-04-25-15:19:12,1650925152000012
1579,3,17,15,3,2022-04-25-15:19:13,1650925153000013
1580,1,3,5,2,2022-04-25-15:19:14,1650925154000014
1581,2,16,11,1,2022-04-25-15:19:15,1650925155000015
1582,3,17,15,3,2022-04-25-15:19:16,1650925156000016
1583,1,3,5,2,2022-04-25-15:19:17,1650925157000017
1584,2,16,12,1,2022-04-25-15:19:18,1650925158000018
1585,3,17,15,3,2022-04-25-15:19:19,1650925159000019
1586,1,3,5,2,2022-04-25-15:19:20,165092516000002
1587,3,17,11,1,2022-04-25-15:19:21,1650925161000021
1588,3,17,15,3,2022-04-25-15:19:22,1650925162000022
1589,1,3,5,2,2022-04-25-15:19:23,1650925163000023
1590,2,15,12,1,2022-04-25-15:19:24,1650925164000024
1591,3,18,16,3,2022-04-25-15:19:25,1650925165000025
1592,0,1,2,0,2022-04-25-15:19:26,1650925166000026
1593,3,17,15,3,2022-04-25-15:19:27,1650925167000027
1594,2,12,12,2,2022-04-25-15:19:28,1650925168000028
1595,1,9,7,1,2022-04-25-15:19:29,1650925169000029
1596,3,17,15,3,2022-04-25-15:19:30,165092517000003
1597,1,3,5,2,2022-04-25-15:19:31,1650925171000031
1598,2,15,11,1,2022-04-25-15:19:32,1650925172000032
1599,4,22,20,4,2022-04-25-15:19:33,1650925173000033
1600,1,3,5,2,2022-04-25-15:19:34,1650925174000034
1601,2,15,12,1,2022-04-25-15:19:35,1650925175000035
1602,3,18,17,3,2022-04-25-15:19:36,1650925176000036
1603,1,3,7,2,2022-04-25-15:19:37,1650925177000037
1604,2,16,11,1,2022-04-25-15:19:38,1650925178000038
1605,3,17,15,3,2022-04-25-15:19:39,1650925179000039
1606,1,3,5,2,2022-04-25-15:19:40,165092518000004
1607,2,15,12,1,2022-04-25-15:19:41,1650925181000041
1608,3,18,16,3,2022-04-25-15:19:42,1650925182000042
1609,1,4,6,2,2022-04-25-15:19:43,1650925183000043
1610,2,15,13,1,2022-04-25-15:19:44,1650925184000044
1611,3,16,13,3,2022-04-25-15:19:45,1650925185000045
1612,0,2,3,0,2022-04-25-15:19:46,1650925186000046
1613,3,17,16,3,2022-04-25-15:19:47,1650925187000047
1614,1,4,7,2,2022-04-25-15:19:48,1650925188000048
1615,2,14,11,1,2022-04-25-15:19:49,1650925189000049
1616,3,17,15,3,2022-04-25-15:19:50,165092519000005
1617,1,3,5,2,2022-04-25-15:19:51,1650925191000051
1618,2,16,11,1,2022-04-25-15:19:52,1650925192000052
1619,3,18,16,3,2022-04-25-15:19:53,1650925193000053
1620,1,3,5,2,2022-04-25-15:19:54,1650925194000054
1621,2,15,12,1,2022-04-25-15:19:55,1650925195000055
1622,3,18,15,3,2022-04-25-15:19:56,1650925196000056
1623,1,3,6,2,2022-04-25-15:19:57,1650925197000057
1624,3,19,16,2,2022-04-25-15:19:58,1650925198000058
1625,3,17,16,3,2022-04-25-15:19:59,1650925199000059
1626,1,4,5,2,2022-04-25-15:20:0,16509252000
1627,2,15,11,1,2022-04-25-15:20:1,1650925201000001
1628,3,17,15,3,2022-04-25-15:20:2,1650925202000002
1629,0,1,2,1,2022-04-25-15:20:3,1650925203000003
1630,3,17,14,2,2022-04-25-15:20:4,1650925204000004
1631,2,10,10,2,2022-04-25-15:20:5,1650925205000005
1632,1,8,6,1,2022-04-25-15:20:6,1650925206000006
1633,3,17,15,3,2022-04-25-15:20:7,1650925207000007
1634,1,4,6,2,2022-04-25-15:20:8,1650925208000008
1635,2,15,12,1,2022-04-25-15:20:9,1650925209000009
1636,3,18,16,3,2022-04-25-15:20:10,165092521000001
1637,1,3,6,2,2022-04-25-15:20:11,1650925211000011
1638,2,16,11,1,2022-04-25-15:20:12,1650925212000012
1639,3,17,16,3,2022-04-25-15:20:13,1650925213000013
1640,1,3,6,2,2022-04-25-15:20:14,1650925214000014
1641,2,15,12,1,2022-04-25-15:20:15,1650925215000015
1642,3,17,15,3,2022-04-25-15:20:16,1650925216000016
1643,1,3,5,2,2022-04-25-15:20:17,1650925217000017
1644,2,16,12,1,2022-04-25-15:20:18,1650925218000018
1645,3,17,15,3,2022-04-25-15:20:19,1650925219000019
1646,1,4,5,2,2022-04-25-15:20:20,165092522000002
1647,2,15,13,1,2022-04-25-15:20:21,1650925221000021
1648,3,17,16,3,2022-04-25-15:20:22,1650925222000022
1649,1,4,5,1,2022-04-25-15:20:23,1650925223000023
1650,3,17,15,3,2022-04-25-15:20:24,1650925224000024
1651,1,6,8,2,2022-04-25-15:20:25,1650925225000025
1652,2,12,8,1,2022-04-25-15:20:26,1650925226000026
1653,4,19,15,3,2022-04-25-15:20:27,1650925227000027
1654,1,4,5,2,2022-04-25-15:20:28,1650925228000028
1655,2,15,12,1,2022-04-25-15:20:29,1650925229000029
1656,3,17,16,3,2022-04-25-15:20:30,165092523000003
1657,1,3,6,2,2022-04-25-15:20:31,1650925231000031
1658,2,15,11,1,2022-04-25-15:20:32,1650925232000032
1659,3,18,16,3,2022-04-25-15:20:33,1650925233000033
1660,1,3,5,2,2022-04-25-15:20:34,1650925234000034
1661,2,15,11,1,2022-04-25-15:20:35,1650925235000035
1662,3,17,15,3,2022-04-25-15:20:36,1650925236000036
1663,1,3,5,2,2022-04-25-15:20:37,1650925237000037
1664,2,15,11,1,2022-04-25-15:20:38,1650925238000038
1665,3,17,15,3,2022-04-25-15:20:39,1650925239000039
1666,1,5,8,2,2022-04-25-15:20:40,165092524000004
1667,2,16,12,1,2022-04-25-15:20:41,1650925241000041
1668,2,13,14,3,2022-04-25-15:20:42,1650925242000042
1669,1,5,3,0,2022-04-25-15:20:43,1650925243000043
1670,3,18,15,3,2022-04-25-15:20:44,1650925244000044
1671,1,5,6,2,2022-04-25-15:20:45,1650925245000045
1672,2,14,10,1,2022-04-25-15:20:46,1650925246000046
1673,3,17,16,3,2022-04-25-15:20:47,1650925247000047
1674,2,8,11,3,2022-04-25-15:20:48,1650925248000048
1675,2,15,12,1,2022-04-25-15:20:49,1650925249000049
1676,3,17,15,3,2022-04-25-15:20:50,165092525000005
1677,1,3,5,2,2022-04-25-15:20:51,1650925251000051
1678,2,15,11,1,2022-04-25-15:20:52,1650925252000052
1679,3,17,15,3,2022-04-25-15:20:53,1650925253000053
1680,1,3,5,2,2022-04-25-15:20:54,1650925254000054
1681,3,17,12,1,2022-04-25-15:20:55,1650925255000055
1682,3,17,16,3,2022-04-25-15:20:56,1650925256000056
1683,1,4,5,2,2022-04-25-15:20:57,1650925257000057
1684,2,16,13,1,2022-04-25-15:20:58,1650925258000058
1685,3,17,15,3,2022-04-25-15:20:59,1650925259000059
1686,0,1,1,0,2022-04-25-15:21:0,16509252600
1687,3,17,15,3,2022-04-25-15:21:1,1650925261000001
1688,2,11,11,2,2022-04-25-15:21:2,1650925262000002
1689,1,9,7,1,2022-04-25-15:21:3,1650925263000003
1690,3,17,16,3,2022-04-25-15:21:4,1650925264000004
1691,1,3,6,2,2022-04-25-15:21:5,1650925265000005
1692,2,15,11,1,2022-04-25-15:21:6,1650925266000006
1693,3,17,15,3,2022-04-25-15:21:7,1650925267000007
1694,1,4,6,2,2022-04-25-15:21:8,1650925268000008
1695,2,16,12,1,2022-04-25-15:21:9,1650925269000009
1696,3,18,16,3,2022-04-25-15:21:10,165092527000001
1697,1,3,6,2,2022-04-25-15:21:11,1650925271000011
1698,2,16,12,1,2022-04-25-15:21:12,1650925272000012
1699,4,20,19,4,2022-04-25-15:21:13,1650925273000013
1700,1,3,5,2,2022-04-25-15:21:14,1650925274000014
1701,2,15,11,1,2022-04-25-15:21:15,1650925275000015
1702,3,17,15,3,2022-04-25-15:21:16,1650925276000016
1703,1,3,4,2,2022-04-25-15:21:17,1650925277000017
1704,2,16,12,1,2022-04-25-15:21:18,1650925278000018
1705,3,17,15,3,2022-04-25-15:21:19,1650925279000019
1706,0,1,1,0,2022-04-25-15:21:20,165092528000002
1707,3,17,16,3,2022-04-25-15:21:21,1650925281000021
1708,2,9,11,2,2022-04-25-15:21:22,1650925282000022
1709,1,10,8,1,2022-04-25-15:21:23,1650925283000023
1710,3,17,16,3,2022-04-25-15:21:24,1650925284000024
1711,1,3,5,2,2022-04-25-15:21:25,1650925285000025
1712,2,15,11,1,2022-04-25-15:21:26,1650925286000026
1713,3,17,15,3,2022-04-25-15:21:27,1650925287000027
1714,1,4,5,2,2022-04-25-15:21:28,1650925288000028
1715,2,15,11,1,2022-04-25-15:21:29,1650925289000029
1716,3,18,16,3,2022-04-25-15:21:30,165092529000003
1717,1,3,6,2,2022-04-25-15:21:31,1650925291000031
1718,2,15,12,1,2022-04-25-15:21:32,1650925292000032
1719,3,18,16,3,2022-04-25-15:21:33,1650925293000033
1720,1,3,5,2,2022-04-25-15:21:34,1650925294000034
1721,2,16,11,1,2022-04-25-15:21:35,1650925295000035
1722,3,17,15,3,2022-04-25-15:21:36,1650925296000036
1723,1,3,4,2,2022-04-25-15:21:37,1650925297000037
1724,3,18,16,2,2022-04-25-15:21:38,1650925298000038
1725,3,17,15,3,2022-04-25-15:21:39,1650925299000039
1726,0,2,1,0,2022-04-25-15:21:40,165092530000004
1727,3,17,16,3,2022-04-25-15:21:41,1650925301000041
1728,2,9,9,2,2022-04-25-15:21:42,1650925302000042
1729,1,9,9,1,2022-04-25-15:21:43,1650925303000043
1730,3,17,16,3,2022-04-25-15:21:44,1650925304000044
1731,1,3,5,2,2022-04-25-15:21:45,1650925305000045
1732,2,15,11,1,2022-04-25-15:21:46,1650925306000046
1733,3,17,15,3,2022-04-25-15:21:47,1650925307000047
1734,1,4,6,2,2022-04-25-15:21:48,1650925308000048
1735,2,15,11,1,2022-04-25-15:21:49,1650925309000049
1736,3,18,15,3,2022-04-25-15:21:50,165092531000005
1737,1,3,5,2,2022-04-25-15:21:51,1650925311000051
1738,2,15,11,1,2022-04-25-15:21:52,1650925312000052
1739,3,19,17,3,2022-04-25-15:21:53,1650925313000053
1740,1,4,5,2,2022-04-25-15:21:54,1650925314000054
1741,2,15,12,1,2022-04-25-15:21:55,1650925315000055
1742,3,19,17,3,2022-04-25-15:21:56,1650925316000056
1743,1,3,5,2,2022-04-25-15:21:57,1650925317000057
1744,2,16,12,1,2022-04-25-15:21:58,1650925318000058
1745,3,17,15,3,2022-04-25-15:21:59,1650925319000059
1746,0,1,1,0,2022-04-25-15:22:0,16509253200
1747,3,17,16,3,2022-04-25-15:22:1,1650925321000001
1748,1,6,9,2,2022-04-25-15:22:2,1650925322000002
1749,3,17,14,2,2022-04-25-15:22:3,1650925323000003
1750,3,17,15,3,2022-04-25-15:22:4,1650925324000004
1751,1,3,5,2,2022-04-25-15:22:5,1650925325000005
1752,2,15,11,1,2022-04-25-15:22:6,1650925326000006
1753,3,17,15,3,2022-04-25-15:22:7,1650925327000007
1754,1,3,6,2,2022-04-25-15:22:8,1650925328000008
1755,2,16,12,1,2022-04-25-15:22:9,1650925329000009
1756,3,17,16,3,2022-04-25-15:22:10,165092533000001
1757,1,3,5,2,2022-04-25-15:22:11,1650925331000011
1758,2,15,11,1,2022-04-25-15:22:12,1650925332000012
1759,3,18,16,3,2022-04-25-15:22:13,1650925333000013
1760,1,3,5,2,2022-04-25-15:22:14,1650925334000014
1761,2,15,11,1,2022-04-25-15:22:15,1650925335000015
1762,4,20,15,3,2022-04-25-15:22:16,1650925336000016
1763,1,3,4,2,2022-04-25-15:22:17,1650925337000017
1764,2,15,12,1,2022-04-25-15:22:18,1650925338000018
1765,3,16,16,3,2022-04-25-15:22:19,1650925339000019
1766,0,2,1,0,2022-04-25-15:22:20,165092534000002
1767,3,17,15,3,2022-04-25-15:22:21,1650925341000021
1768,1,3,6,2,2022-04-25-15:22:22,1650925342000022
1769,2,16,13,1,2022-04-25-15:22:23,1650925343000023
1770,3,17,16,3,2022-04-25-15:22:24,1650925344000024
1771,1,3,5,2,2022-04-25-15:22:25,1650925345000025
1772,2,15,11,1,2022-04-25-15:22:26,1650925346000026
1773,3,17,15,3,2022-04-25-15:22:27,1650925347000027
1774,2,7,9,3,2022-04-25-15:22:28,1650925348000028
1775,2,15,12,1,2022-04-25-15:22:29,1650925349000029
1776,3,17,16,3,2022-04-25-15:22:30,165092535000003
1777,1,3,6,2,2022-04-25-15:22:31,1650925351000031
1778,2,15,11,1,2022-04-25-15:22:32,1650925352000032
1779,3,18,15,3,2022-04-25-15:22:33,1650925353000033
1780,1,4,4,2,2022-04-25-15:22:34,1650925354000034
1781,2,15,12,1,2022-04-25-15:22:35,1650925355000035
1782,3,17,15,3,2022-04-25-15:22:36,1650925356000036
1783,0,1,2,1,2022-04-25-15:22:37,1650925357000037
1784,3,18,15,2,2022-04-25-15:22:38,1650925358000038
1785,2,10,11,2,2022-04-25-15:22:39,1650925359000039
1786,1,8,5,0,2022-04-25-15:22:40,165092536000004
1787,3,18,16,3,2022-04-25-15:22:41,1650925361000041
1788,1,3,6,2,2022-04-25-15:22:42,1650925362000042
1789,2,16,13,1,2022-04-25-15:22:43,1650925363000043
1790,3,17,15,3,2022-04-25-15:22:44,1650925364000044
1791,1,3,5,2,2022-04-25-15:22:45,1650925365000045
1792,2,15,12,1,2022-04-25-15:22:46,1650925366000046
1793,3,19,17,3,2022-04-25-15:22:47,1650925367000047
1794,1,4,7,2,2022-04-25-15:22:48,1650925368000048
1795,2,15,11,1,2022-04-25-15:22:49,1650925369000049
1796,3,17,15,3,2022-04-25-15:22:50,165092537000005
1797,1,3,5,2,2022-04-25-15:22:51,1650925371000051
1798,2,16,12,1,2022-04-25-15:22:52,1650925372000052
1799,4,20,19,4,2022-04-25-15:22:53,1650925373000053
1800,1,2,4,2,2022-04-25-15:22:54,1650925374000054
1801,2,16,13,1,2022-04-25-15:22:55,1650925375000055
1802,3,18,15,3,2022-04-25-15:22:56,1650925376000056
1803,0,2,1,0,2022-04-25-15:22:57,1650925377000057
1804,3,17,16,3,2022-04-25-15:22:58,1650925378000058
1805,1,3,6,2,2022-04-25-15:22:59,1650925379000059
1806,2,15,12,1,2022-04-25-15:23:0,16509253800
1807,3,17,15,3,2022-04-25-15:23:1,1650925381000001
1808,1,3,6,2,2022-04-25-15:23:2,1650925382000002
1809,2,16,12,1,2022-04-25-15:23:3,1650925383000003
1810,3,17,16,3,2022-04-25-15:23:4,1650925384000004
1811,1,6,7,2,2022-04-25-15:23:5,1650925385000005
1812,2,15,11,1,2022-04-25-15:23:6,1650925386000006
1813,3,17,15,3,2022-04-25-15:23:7,1650925387000007
1814,1,3,5,2,2022-04-25-15:23:8,1650925388000008
1815,2,17,11,1,2022-04-25-15:23:9,1650925389000009
1816,3,17,15,3,2022-04-25-15:23:10,165092539000001
1817,1,3,6,2,2022-04-25-15:23:11,1650925391000011
1818,2,15,12,1,2022-04-25-15:23:12,1650925392000012
1819,3,17,16,3,2022-04-25-15:23:13,1650925393000013
1820,0,1,3,0,2022-04-25-15:23:14,1650925394000014
1821,3,17,16,3,2022-04-25-15:23:15,1650925395000015
1822,2,13,13,3,2022-04-25-15:23:16,1650925396000016
1823,1,7,4,1,2022-04-25-15:23:17,1650925397000017
1824,4,22,20,4,2022-04-25-15:23:18,1650925398000018
1825,1,3,6,2,2022-04-25-15:23:19,1650925399000019
1826,2,15,12,1,2022-04-25-15:23:20,165092540000002
1827,3,17,16,3,2022-04-25-15:23:21,1650925401000021
1828,1,4,5,2,2022-04-25-15:23:22,1650925402000022
1829,2,15,11,1,2022-04-25-15:23:23,1650925403000023
1830,3,17,15,3,2022-04-25-15:23:24,1650925404000024
1831,1,4,5,2,2022-04-25-15:23:25,1650925405000025
1832,2,15,12,1,2022-04-25-15:23:26,1650925406000026
1833,3,17,16,3,2022-04-25-15:23:27,1650925407000027
1834,1,5,6,2,2022-04-25-15:23:28,1650925408000028
1835,2,15,12,1,2022-04-25-15:23:29,1650925409000029
1836,3,17,16,3,2022-04-25-15:23:30,165092541000003
1837,1,3,5,2,2022-04-25-15:23:31,1650925411000031
